Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCN,star_u2000_i2000_sp0.01_ns0.1,DEFAULT,synth,12,1,34,23,256128,6.618295192718506,0.06673479080200195,0.0929,0.1626,0.2302,0.103,0.1219,0.0983,0.1048,0.0224,0.0164,0.2175,0.3135
