Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
SimGCL,small_world_u2000_i10000_sp0.01_ns0.1,TUNED,synth,1,2,373,356,"{'eps': 0.2, 'lambda': 0.1, 'learning_rate': 0.001, 'n_layers': 2, 'reg_weight': 0.0001, 'temperature': 0.2}",768128,333.7783441543579,0.08371663093566895,0.3114,0.3236,0.3954,0.3852,0.4086,0.6971,0.7005,0.2401,0.154,0.9155,0.9615
