Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,small_world_u2000_i5000_sp0.01_ns0.05,DEFAULT,synth,12,25,14,448128,7.026701211929321,0.1909775733947754,0.0271,0.0351,0.0531,0.0262,0.0331,0.0432,0.0479,0.0129,0.0104,0.1195,0.188
