Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
BPR,contrarian_u2000_i5000_sp0.005_ns0.1,DEFAULT,synth,12,30,18,448128,4.544251203536987,0.06518912315368652,0.0016,0.0026,0.0036,0.0014,0.0018,0.0018,0.002,0.0005,0.0004,0.0055,0.0085
