Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCN,scale_free_u2000_i5000_sp0.005_ns0.1,TUNED,synth,1,1,15,4,"{'anneal_epochs': 50, 'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 1e-05, 'warmup_epochs': 10}",448128,3.3691983222961426,0.07686448097229004,0.1295,0.214,0.2935,0.1467,0.1706,0.1603,0.1689,0.0367,0.0262,0.34,0.464
