Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
SimGCL,partial_alignment_u2000_i5000_sp0.01_ns0.1,DEFAULT,synth,1,500,498,448128,192.8455355167389,0.07094073295593262,0.4227,0.4987,0.5789,0.5031,0.5364,0.724,0.7277,0.1853,0.114,0.9075,0.96
