Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,contrarian_u2000_i5000_sp0.01_ns0.5,DEFAULT,synth,12,26,14,448128,7.162968635559082,0.06857132911682129,0.0235,0.0326,0.0531,0.0237,0.0314,0.0387,0.0438,0.0123,0.0104,0.117,0.1895
