Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGN,scale_free_u2000_i5000_sp0.01_ns0.05,TUNED,synth,12,1,59,48,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.0001}",448132,39.11231756210327,5.969756603240967,0.0239,0.0289,0.0479,0.0233,0.0303,0.0422,0.0466,0.012,0.0097,0.1095,0.1755
