Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCN,fake_users_u2000_i2000_sp0.01_ns0.1_fake0.1,TUNED,synth,12,2,65,54,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.001, 'social_layers': 2}",256129,24.852476119995117,2.268764019012451,0.1342,0.2147,0.2851,0.1382,0.1584,0.1369,0.1435,0.0314,0.0216,0.303,0.3985
