Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCNSymmetric,contrarian_u2000_i5000_sp0.01_ns0.1_deg4.0,DEFAULT,synth,12,1,18,7,448129,6.036044597625732,0.07413029670715332,0.0256,0.0309,0.0535,0.0247,0.0329,0.0447,0.0495,0.0119,0.01,0.113,0.1845
