Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGNUniform,random_u2000_i5000_sp0.01_ns0.1_erp0.01,DEFAULT,synth,123,3,15,4,448132,4.8027544021606445,0.07236266136169434,0.0162,0.0175,0.0311,0.0133,0.0184,0.0234,0.0271,0.0072,0.0065,0.071,0.1245
