Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCNNoWarmup,contrarian_u2000_i2000_sp0.01_ns0.1,DEFAULT,synth,123,2,27,16,256128,4.760286331176758,0.06213188171386719,0.0863,0.1344,0.2015,0.0818,0.1001,0.0781,0.0843,0.0192,0.0145,0.1865,0.2805
