Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCN,partial_alignment_u2000_i5000_sp0.005_ns0.1,TUNED,synth,123,3,72,61,"{'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 1e-05, 'social_layers': 3}",448129,24.510274410247803,1.7102909088134766,0.1571,0.2435,0.319,0.1708,0.1942,0.1897,0.1979,0.043,0.0296,0.389,0.506
