Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
BPR,star_u2000_i5000_sp0.01_ns0.2,DEFAULT,synth,12,35,24,448128,8.192317962646484,0.06477189064025879,0.002,0.0023,0.0037,0.0014,0.002,0.0019,0.0024,0.0011,0.001,0.0105,0.019
