Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,star_u2000_i2000_sp0.01_ns0.1,DEFAULT,synth,12,54,43,256128,8.417727947235107,0.06231284141540527,0.099,0.173,0.2459,0.1065,0.127,0.0999,0.1064,0.0239,0.0177,0.2335,0.3295
