Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGNFixed,small_world_u5000_i5000_sp0.01_ns0.1,DEFAULT,synth,123,1,14,3,640132,11.377562522888184,0.15533804893493652,0.0077,0.009,0.0169,0.0068,0.0099,0.0124,0.0147,0.0038,0.0037,0.0376,0.0712
