Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGNUniform,partial_alignment_u2000_i5000_sp0.01_ns0.1_deg2.0,DEFAULT,synth,12,1,15,4,448132,5.660265922546387,0.07264256477355957,0.0139,0.0172,0.0289,0.0126,0.0169,0.0233,0.0263,0.0076,0.0063,0.0735,0.1175
