Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCNNoWarmup,echo_chamber_u2000_i5000_sp0.01_ns0.5,DEFAULT,synth,123,2,19,8,448128,6.9838337898254395,1.113837718963623,0.0223,0.0274,0.0477,0.02,0.0273,0.0328,0.0374,0.0104,0.009,0.0985,0.1675
