Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCNNoWarmup,random_u2000_i10000_sp0.002_ns0.2,DEFAULT,synth,1,1,20,9,760896,3.906796932220459,0.08162593841552734,0.4432,0.5836,0.6567,0.4879,0.5097,0.5344,0.5392,0.0912,0.0524,0.7335,0.802
