Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGNUniform,fake_users_u2000_i5000_sp0.01_ns0.2_fake0.1,DEFAULT,synth,123,2,14,3,448132,4.248067855834961,0.07017898559570312,0.0109,0.0199,0.0317,0.015,0.0194,0.0259,0.029,0.0083,0.0068,0.081,0.127
