Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
MHCN,star_u2000_i2000_sp0.02_ns0.1,DEFAULT,synth,12,2,27,16,289408,16.472548723220825,0.07200884819030762,0.1862,0.2382,0.3168,0.196,0.2249,0.2908,0.3006,0.0698,0.0493,0.557,0.6985
