Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,star_u2000_i5000_sp0.01_ns0.5,DEFAULT,synth,123,3,22,11,448128,6.185620546340942,0.07480120658874512,0.0285,0.0351,0.0586,0.0263,0.0347,0.0443,0.0493,0.0131,0.0108,0.1275,0.199
