Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
BPR,scale_free_u2000_i5000_sp0.01_ns0.1,DEFAULT,synth,1,23,5,448128,5.169629335403442,0.06363773345947266,0.002,0.0019,0.004,0.0014,0.0022,0.0026,0.0032,0.0009,0.001,0.009,0.019
