Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
MHCN,fake_users_u2000_i5000_sp0.01_ns0.1_fake0.1,TUNED,synth,1,3,58,47,"{'learning_rate': 0.0001, 'n_layers': 3, 'reg_weight': 0.0001, 'ssl_reg': 0.0001}",481408,37.22311329841614,0.07662582397460938,0.2239,0.2623,0.3414,0.2472,0.2783,0.4107,0.4187,0.0985,0.0672,0.694,0.8095
