Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGNUniform,contrarian_u2000_i10000_sp0.01_ns0.1,DEFAULT,synth,12,3,13,2,768132,9.087733268737793,3.344311475753784,0.0071,0.0051,0.0095,0.0049,0.0068,0.0112,0.0141,0.0045,0.0045,0.045,0.0865
