Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
DiffNet,fake_users_u2000_i2000_sp0.02_ns0.1_fake0.1,TUNED,synth,123,1,13,2,"{'learning_rate': 0.005, 'n_layers': 1, 'reg_weight': 0.0001}",256128,2.700856924057007,0.06132078170776367,0.01,0.0121,0.0207,0.0076,0.0108,0.0115,0.0136,0.0045,0.0039,0.043,0.074
