Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
SimGCL,scale_free_u2000_i5000_sp0.01_ns0.05,DEFAULT,synth,1,344,333,448128,131.99011158943176,0.07057833671569824,0.4226,0.5127,0.5937,0.517,0.5503,0.744,0.7467,0.1902,0.1153,0.9305,0.968
