Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
SimGCL,partial_alignment_u2000_i5000_sp0.05_ns0.1,DEFAULT,synth,12,3,135,124,448128,542.6335537433624,0.07284998893737793,0.1365,0.0785,0.115,0.1565,0.1483,0.3783,0.3885,0.1311,0.1021,0.7145,0.859
