Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCN,partial_alignment_u500_i5000_sp0.01_ns0.1,DEFAULT,synth,123,2,25,14,350657,2.7941598892211914,0.031197547912597656,0.2583,0.2941,0.3704,0.29,0.3201,0.4983,0.5042,0.1268,0.0833,0.78,0.86
