Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCN,line_graph_u2000_i5000_sp0.01_ns0.5_max30_decay0.5,TUNED,synth,12,1,46,35,"{'anneal_epochs': 20, 'learning_rate': 0.005, 'n_layers': 3, 'reg_weight': 0.0001, 'warmup_epochs': 30}",448128,10.5939621925354,0.06844568252563477,0.3025,0.4405,0.524,0.3314,0.3557,0.3405,0.3471,0.0625,0.0385,0.564,0.662
