Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
BPR,echo_chamber_u2000_i5000_sp0.01_ns0.3,TUNED,synth,123,3,12,1,"{'learning_rate': 0.005, 'weight_decay': 1e-05}",448128,2.6017160415649414,0.06478571891784668,0.0024,0.003,0.0052,0.002,0.0029,0.0034,0.0042,0.0012,0.0012,0.0115,0.023
