Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCN,echo_chamber_u2000_i5000_sp0.05_ns0.1,TUNED,synth,12,3,28,15,"{'anneal_epochs': 20, 'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001, 'warmup_epochs': 10}",448128,43.8940532207489,0.07484650611877441,0.0126,0.005,0.0096,0.0121,0.0126,0.0339,0.0405,0.0123,0.012,0.1165,0.2155
