Model,Epoch,train_loss,epoch_time_s,valid_score,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,1,14.97906631231308,0.2983715534210205,0.0248,0.0378,0.0652,0.0248,0.0328,0.0327,0.0363,0.01,0.0085,0.089,0.142
LightGCN,2,12.868526637554169,0.29480671882629395,0.0247,0.0381,0.0657,0.0247,0.0328,0.0328,0.0364,0.01,0.0086,0.0893,0.1438
LightGCN,3,11.611710906028748,0.299544095993042,0.0277,0.0442,0.0722,0.0277,0.036,0.0357,0.0395,0.0111,0.0092,0.0988,0.1548
LightGCN,4,10.91029280424118,0.2994096279144287,0.0335,0.0516,0.083,0.0335,0.0427,0.043,0.0472,0.0124,0.0102,0.111,0.173
LightGCN,5,10.15431222319603,0.29502224922180176,0.036,0.0556,0.0879,0.036,0.0458,0.046,0.0504,0.013,0.0108,0.1168,0.1803
LightGCN,6,9.717577457427979,0.2947659492492676,0.0363,0.056,0.0919,0.0363,0.047,0.0458,0.0505,0.0132,0.0112,0.118,0.1858
LightGCN,7,9.403813421726227,0.2927389144897461,0.0368,0.057,0.0965,0.0368,0.0486,0.0461,0.0512,0.0134,0.0117,0.12,0.1948
LightGCN,8,9.11467233300209,0.292813777923584,0.0374,0.0579,0.0972,0.0374,0.0493,0.0467,0.0519,0.0137,0.0119,0.1223,0.1974
LightGCN,9,8.85059842467308,0.2915380001068115,0.0398,0.0616,0.1022,0.0398,0.052,0.0499,0.0551,0.0146,0.0124,0.1301,0.2067
LightGCN,10,8.5589120388031,0.3995678424835205,0.0411,0.064,0.1053,0.0411,0.0536,0.0517,0.0571,0.0151,0.013,0.1348,0.2139
LightGCN,11,8.398040801286697,0.2909059524536133,0.0426,0.0667,0.1068,0.0426,0.0546,0.053,0.0581,0.0157,0.0131,0.1397,0.2142
LightGCN,12,8.226684600114822,0.29193806648254395,0.0437,0.0676,0.1073,0.0437,0.0557,0.0544,0.0593,0.0159,0.0131,0.1423,0.2136
LightGCN,13,8.034807950258255,0.2917768955230713,0.0433,0.0666,0.1107,0.0433,0.0563,0.0543,0.0594,0.016,0.0134,0.1412,0.2171
LightGCN,14,7.885656982660294,0.29390859603881836,0.0435,0.0667,0.11,0.0435,0.0565,0.0545,0.0599,0.0159,0.0135,0.1397,0.2174
LightGCN,15,7.806717187166214,0.292067289352417,0.0437,0.0674,0.112,0.0437,0.0568,0.0547,0.06,0.0165,0.0136,0.1423,0.2191
LightGCN,16,7.6372498869895935,0.2887701988220215,0.0446,0.0694,0.1129,0.0446,0.0574,0.0556,0.0607,0.0167,0.0137,0.1452,0.2194
LightGCN,17,7.545065551996231,0.2923774719238281,0.0451,0.0715,0.1155,0.0451,0.0582,0.0557,0.0611,0.0172,0.0141,0.1484,0.2264
LightGCN,18,7.425056010484695,0.29649949073791504,0.0458,0.0719,0.1175,0.0458,0.0594,0.0567,0.0622,0.0173,0.0143,0.149,0.2287
