Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
HAGN,contrarian_u2000_i5000_sp0.003_ns0.1,DEFAULT,synth,12,23,12,447748,3.673365831375122,0.06848812103271484,0.2978,0.4583,0.5538,0.3399,0.3657,0.3186,0.3265,0.0525,0.0326,0.5093,0.6218
