Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,scale_free_u2000_i5000_sp0.005_ns0.1,DEFAULT,synth,12,28,17,448128,5.2356483936309814,0.06935834884643555,0.1371,0.1942,0.2583,0.1304,0.1495,0.1429,0.15,0.0327,0.0225,0.3055,0.41
