Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
SimGCL,fake_users_u2000_i5000_sp0.05_ns0.1_fake0.1,DEFAULT,synth,12,2,243,232,448128,933.2509181499481,0.0733036994934082,0.1381,0.0783,0.114,0.158,0.1473,0.3779,0.3881,0.1335,0.1025,0.712,0.8565
