Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,partial_alignment_u2000_i5000_sp0.02_ns0.2,DEFAULT,synth,12,16,5,448128,8.557767868041992,0.07091522216796875,0.0089,0.0077,0.0142,0.0087,0.0111,0.0234,0.0271,0.0072,0.0065,0.0715,0.126
