Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
MHCN,fake_users_u2000_i10000_sp0.002_ns0.2_fake0.1,DEFAULT,synth,123,3,18,7,793344,5.576307773590088,0.09384775161743164,0.6237,0.7847,0.8352,0.736,0.7515,0.8177,0.8195,0.1384,0.0744,0.921,0.948
