Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
SimGCL,star_u2000_i5000_sp0.05_ns0.1,TUNED,synth,123,1,197,180,"{'eps': 0.1, 'lambda': 1.0, 'learning_rate': 0.0005, 'n_layers': 3, 'reg_weight': 0.0001, 'temperature': 0.2}",448128,765.9758894443512,0.07343864440917969,0.1365,0.0813,0.1186,0.1581,0.1497,0.3753,0.3862,0.1327,0.1021,0.7135,0.8655
