Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCN,partial_alignment_u2000_i5000_sp0.01_ns0.1,DEFAULT,synth,1,19,8,448129,6.332427978515625,0.07257485389709473,0.023,0.0282,0.0463,0.0227,0.0295,0.0421,0.0467,0.0115,0.0096,0.111,0.178
