Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCN,line_graph_u5000_i5000_sp0.01_ns0.1_max30_decay0.5,DEFAULT,synth,1,160,149,640129,64.09253263473511,0.1548326015472412,0.1377,0.2272,0.2795,0.1596,0.1742,0.1522,0.157,0.0285,0.0182,0.2802,0.3502
