Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,contrarian_u2000_i5000_sp0.01_ns0.3,DEFAULT,synth,12,2,19,8,448128,5.294978380203247,0.06881213188171387,0.0283,0.0322,0.0532,0.0236,0.0315,0.0391,0.0443,0.0122,0.0105,0.1155,0.193
