Model,Dataset,Mode,dataset_type,seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ASLGCN,fake_users_u2000_i5000_sp0.01_ns0.3_fake0.1,DEFAULT,synth,12,22,10,448129,9.06139087677002,0.07014703750610352,0.0249,0.0335,0.0539,0.026,0.0339,0.0454,0.0505,0.0126,0.0108,0.1215,0.1985
