Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
BPR,small_world_u2000_i10000_sp0.002_ns0.2,TUNED,synth,123,2,16,5,"{'learning_rate': 0.001, 'weight_decay': 0.001}",760192,2.275824546813965,0.08124804496765137,0.001,0.0017,0.0031,0.0007,0.0012,0.0007,0.0009,0.0003,0.0003,0.003,0.006
