Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCNNoWarmup,star_u2000_i5000_sp0.01_ns0.5,DEFAULT,synth,123,2,16,5,448128,5.301314353942871,0.07129979133605957,0.02,0.024,0.0444,0.0188,0.0266,0.0344,0.0395,0.0099,0.0091,0.097,0.1705
