Model,Dataset,Mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,Best_Params,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
LightGCN,scale_free_u2000_i5000_sp0.02_ns0.2,TUNED,synth,12,2,44,33,"{'learning_rate': 0.005, 'n_layers': 4, 'reg_weight': 0.001}",448128,25.93906283378601,0.365694522857666,0.0148,0.0136,0.0246,0.0142,0.0185,0.0337,0.0393,0.0125,0.0111,0.1145,0.1955
